
[00:00:00.000 --> 00:00:24.280]   We will call the meeting to order at 5.45 on October 24, 2022, for the special meeting.
[04:13:45.880 --> 04:13:55.880]   And so how much longer you know are we looking at these processes to take.
[04:13:55.880 --> 04:14:09.880]   I mean I know we're we're still a whole nother week out before we even get to the professional development here so you know then we're only going to have about three weeks left school before we hit Thanksgiving break.
[04:14:09.880 --> 04:14:23.880]   You know what what can can we get some better idea what kind of timeline we're looking here because I we talk about a year's worth of growth and we're already 25% of the semester.
[04:14:23.880 --> 04:14:34.880]   I mean into the school year yes another excellent question I was remiss earlier when I passed the baton to Dr Ray to not introduce her if you didn't already know she is also our director of English language arts.
[04:14:34.880 --> 04:14:46.880]   He has also been working so dutifully and hard related to libraries and so Dr Ray if you I know we've got our teachers working in teams but do you have some more information related to that.
[04:14:46.880 --> 04:14:56.880]   So just to clarify the question you're wanting to know about the weeding process and how long that takes or is it am I understanding that correctly.
[04:14:56.880 --> 04:15:12.880]   So it's it's a multi-prong question. I'm wanting to know how long the weeding process is going to take. We've got the implementation of the administrative regulation that's going to allow students to check out the books.
[04:15:12.880 --> 04:15:25.880]   And so when when is that going to happen and that then leads to another question because I have some concerns about access at the libraries right now.
[04:15:25.880 --> 04:15:28.880]   Across the board.
[04:15:28.880 --> 04:15:38.880]   I know students are able to get into the libraries at the elementary and we talk about this 88,000 books that were checked out right.
[04:15:38.880 --> 04:15:48.880]   But I would like a report that shows by campus the number of books that have been checked out the school year so far.
[04:15:48.880 --> 04:16:02.880]   Absolutely. And we will certainly work on that for you and get that in the board update as soon as possible. What I can tell you right now is that many librarians are that is many librarians are showing that off at this moment.
[04:16:02.880 --> 04:16:12.880]   They are using a flip chart or posting it on the screen in their library with the exact number of checkouts that they have had up to this up to this point in the school year.
[04:16:12.880 --> 04:16:25.880]   And so that's happening. I know at the elementary and the middle school levels it's a little bit different at high school that they are posting exactly how many checkouts they have but we will certainly get the board that information.
[04:16:25.880 --> 04:16:30.880]   So the high school libraries are available for kids to check books out from.
[04:16:30.880 --> 04:16:43.880]   Because I know that there are books missing from the library actually. I could have been trying to find a copy of Diary of Anne Frank at Greybound High School. Can't find it.
[04:16:43.880 --> 04:16:52.880]   And so I'm wondering what's happening to the books that are in the library. I really do want to see what the check out things are.
[04:16:52.880 --> 04:17:14.880]   But going back to this administrative regulation when is this form going to be available immediately. So immediately after the PD that is our plan to have that ready immediately for parents to begin to get parental consent for their child to read above grade spam. Would you like to speak to that?
[04:17:14.880 --> 04:17:30.880]   Tomorrow or something going out to the parents to let them know it's there. Whether it be an email or something that goes out to them so they know it.
[04:17:30.880 --> 04:17:46.880]   So right now a kid can check a book out above their grade level or not. They can. The practice in the library has been according to the practice in the library has been that students can check out a book that is above their grade span.
[04:17:46.880 --> 04:18:11.880]   And when I say great span, I do mean from fourth grade they're checking out a book at sixth grade. So from a different actual grade level, not a kindergartner checking out a second grade book with the same school. And so the practice has been that they would they would get parental consent from parents or written an email with suffice, saying that my child has permission to check out a book about their grade span.
[04:18:11.880 --> 04:18:21.880]   The library would kind of do their due diligence to ensure that the content was appropriate for the student by checking with the library and that is where the book is located.
[04:18:21.880 --> 04:18:31.880]   And so because even though they're reading about a grade span, it may not necessarily match their maturity. So the librarians want to do their due diligence in that respect.
[04:18:31.880 --> 04:18:36.880]   And so that that has been a practice among the librarians.
[04:18:36.880 --> 04:18:45.880]   Is that capped? Not to my knowledge now. Okay, so a student can read above at whatever grade level.
[04:18:45.880 --> 04:18:56.880]   Yes, to my knowledge there is no there is no cap on that. Okay, so I don't feel like I got a full answer.
[04:18:56.880 --> 04:19:15.880]   If you want to know about the weeding process with that. Yeah, that that would help. Yeah, I've still got a whole list here. Okay, okay, I'm happy to answer. Yeah, so, so, yeah, well, and I appreciate the work that y'all are doing so because especially correct me from wrong.
[04:19:15.880 --> 04:19:24.880]   None of the three of y'all are the head librarian for the district. So that's actually another concern that I have is.
[04:19:24.880 --> 04:19:40.880]   You know, we don't have that position filled currently. And we've actually got other positions open across the district, including the head librarian over at one of the high schools.
[04:19:40.880 --> 04:20:09.880]   So, you know, there's a lot of work going on without these positions being filled. And some of these positions have been unfilled for months. And, you know, we talk about pay raises and supporting teachers and creating a work environment here, but we've got positions that are vital to promoting literacy in this district that have now been open for two months.
[04:20:09.880 --> 04:20:23.880]   At our largest high school. And so I'm struggling with the onus that this is putting on our librarians and our teachers.
[04:20:23.880 --> 04:20:30.880]   I'm not convinced yet that this isn't actually going to chill discussion in the classroom.
[04:20:30.880 --> 04:20:44.880]   And I'm concerned about how long the timing on this is is taking. So, especially having the books checked out, can you walk me through the weeding process? What's that actually going to look like can.
[04:20:44.880 --> 04:20:59.880]   So, first of all, I want to acknowledge the fact that yes, we I am not a librarian per se. I have had campus experience and had it have interacted with librarians and very much value the work that they do.
[04:20:59.880 --> 04:21:13.880]   We've really leaned into the professional knowledge of our librarians. And so the weeding process is not anything new for our librarians. That is a process that occurs year round.
[04:21:13.880 --> 04:21:23.880]   In every library, whether it's a public library, whether it's a school library, because the purpose is to keep the collection up to date and relevant.
[04:21:23.880 --> 04:21:39.880]   And so the librarians use an acronym called MISTI and MISTI stands for and I just want to make sure I get my words right. First of all, the M stands for a book that might have misleading information out of date.
[04:21:39.880 --> 04:21:54.880]   And it's irrelevant. The use stands for ugly, it's worn, it's tattered, it's mildew, the S stands for superseded, which means that it may have been replaced by a newer title, so we want to move that book out and bring in the newer title.
[04:21:54.880 --> 04:22:10.880]   And the T stands for trivial, if the material's not well written, the I stands for irrelevant, the material does not fit the needs or the interest of the students. So perhaps it is a series that was popular, you know, many years ago, we move that on out.
[04:22:10.880 --> 04:22:27.880]   And so else and they don't have sweet valley high in the library anymore. I can't confirm but deny. And the E stands for elsewhere obtainable, which means that some of it some information, some books may be available elsewhere.
[04:22:27.880 --> 04:22:44.880]   And so the librarians weed on an ongoing basis. According to Board policy, they are expected to have a leading schedule, which they do and I believe it goes like 2029. And so they read, they weed sections of books during certain years.
[04:22:44.880 --> 04:22:52.880]   And they look at certain elements of those books along the lines of MISTI, and then the layer that has been added on is the implementation of the Board policy.
[04:22:52.880 --> 04:23:14.880]   Our librarians chose to work in teams for this particular first, I would say first round of leading as we can to ensure consistency of implementation with the Board policy, so using their professional judgment collectively as they began looking at a particular section of our library.
[04:23:14.880 --> 04:23:25.880]   Okay, so if this process has been going on this entire time anyway, how much more time is going to be spent on this?
[04:23:25.880 --> 04:23:50.880]   So again, they weed as they as they can. So it's not a shutdown library thing in the sense of all year long they shut down the library and they weed right now we're in the process of they're working collectively because they wanted to make sure there was consistent implementation that they were applying MISTI to all this particular genre of books.
[04:23:50.880 --> 04:24:10.880]   So they are working collectively right now but weeding goes on year round and so they do it as they have time in the library, they pull that shelf list and then they begin going through each one of those books applying the MISTI criteria in the past and now the MISTI criteria with the implementation of the Board policy.
[04:24:10.880 --> 04:24:21.880]   Okay, what is the status of GCISD reads?
[04:24:21.880 --> 04:24:47.880]   And so they shared with me about GCISD reads and one of the things that came out of that meeting was that, you know, and again I am new to the process and so one of the things that came out of the meeting was that they have enjoyed very much GCISD reads, but they felt like that it perhaps needed some maybe a refresh and even maybe a reboot after the years of COVID.
[04:24:47.880 --> 04:24:57.880]   And we decided on as a collective group was that some of the librarians felt like it was GCISD was very strong on their campus and they were going to continue to push that forward this year.
[04:24:57.880 --> 04:25:12.880]   Other ones wanted to try out new reading initiatives until we could come back together and decide on an appropriate plan for a reading incident for the district and to give that GCISD maybe a little extra boost in terms of reading incidents.
[04:25:12.880 --> 04:25:30.880]   Okay, because what I'm definitely hearing from parents out in the community is that a lack of emphasis on pushing reading and literacy that, you know, we don't really have summer reading lists anymore.
[04:25:30.880 --> 04:25:56.880]   GCISD reads disappeared this year to, from my perspective I certainly hadn't seen anything on it, you know, the recommend a book lists, the reading required ahead of, you know, and just the, I know Coley who pulled some information from my column park on the sheer number of books that are recommended and required both.
[04:25:56.880 --> 04:26:14.880]   For the high school reading levels and I'm just not seeing that same level here at all and it concerns me and that anecdotally what I'm hearing is that kids are getting to college and the expectation is that they have read things and that they have not.
[04:26:14.880 --> 04:26:35.880]   And so, you know, I'm very concerned that there's just there needs to be a much more pro literacy approach going on, I have some concerns that some of this policy parts of it very well meaning nobody wants their kids reading and appropriate material.
[04:26:35.880 --> 04:27:04.880]   And I've had three kids go through this district, I have a junior now, not, there's not a parent in the districts and you're going to like yeah that's what good idea, but at the same time, I have some very, very big concerns that we've come up with something that is chilling classroom discussion and is coming out as anti literacy and living the ability of students to achieve some reading levels.
[04:27:04.880 --> 04:27:12.880]   Some additional questions that I had, I really want to know what each campus library budget is.
[04:27:12.880 --> 04:27:29.880]   My understanding is that there is bond money for that but in the packet that we got it's got on hold out to the side of that and then apparently there are also campus funds that can be used for library book purchases as well.
[04:27:29.880 --> 04:27:38.880]   And so I would like to know how much have we spent already this year, because we need to copy and Frank at Grayman High School Library.
[04:27:38.880 --> 04:27:48.880]   And then, you know, when when's the last time that we did purchase a new book especially at the middle or the high school, and I'd like that broken down my campus.
[04:27:48.880 --> 04:27:51.880]   And we'd be happy to provide that to you absolutely.
[04:27:51.880 --> 04:28:10.880]   So, Jim, kind of going back to, you know, these open positions that we've got are what are we going to do to get these present, I mean these are vital positions that the library and position at the largest high school that we have has gone until for two months.
[04:28:10.880 --> 04:28:16.880]   And so, you know, I recall during the discussion of implementing these policies.
[04:28:16.880 --> 04:28:24.880]   Point of order, Jim, can you address how this relates to implementation staff for hiring when you address this.
[04:28:24.880 --> 04:28:27.880]   Can you clarify that, Casey?
[04:28:27.880 --> 04:28:35.880]   So, the topic is this library and instructional material policy implementation update, so in your answer please just address how this relates to implementation.
[04:28:35.880 --> 04:28:47.880]   How is the short staffing handling the implementation of this, especially since we're missing a head librarian for the district and a head librarian at the largest high school.
[04:28:47.880 --> 04:28:55.880]   So, the work that's being done right now at Colleable Heritage High School through the waiting process is done with a group of librarians.
[04:28:55.880 --> 04:28:59.880]   And so they're being pulled off of other campuses to do that work.
[04:28:59.880 --> 04:29:01.880]   They are, but they're doing that for every campus.
[04:29:01.880 --> 04:29:05.880]   So, let's get that, but you're short one person to begin with.
[04:29:05.880 --> 04:29:07.880]   And Becky, we're doing the best that we can.
[04:29:07.880 --> 04:29:10.880]   No, no, no, I totally get it, Jim.
[04:29:10.880 --> 04:29:16.880]   It's just that, you know, some of the discussion around passing these policies was that we would have employees walking to the district.
[04:29:16.880 --> 04:29:24.880]   And yet, we've got this position that's very much related to this topic that has gone begging for over two months now.
[04:29:24.880 --> 04:29:30.880]   Anytime we have to hire someone like this mid-year, that puts a strain on the district.
[04:29:30.880 --> 04:29:36.880]   And so, fortunately, we have these wonderful ladies and they have teams of people that can help us.
[04:29:36.880 --> 04:29:41.880]   But until the real hiring season for teachers and educators happens in the spring,
[04:29:41.880 --> 04:29:44.880]   I don't think we're going to see many applicants for that job.
[04:29:44.880 --> 04:29:50.880]   So, we're likely to go nearly the entire school year without a librarian at Colleable Heritage High School.
[04:29:50.880 --> 04:29:54.880]   And not a head librarian for GCISD.
[04:29:54.880 --> 04:29:55.880]   Okay.
[04:29:55.880 --> 04:29:57.880]   I'll stop right now.
[04:29:57.880 --> 04:29:58.880]   I have some questions.
[04:29:58.880 --> 04:30:01.880]   I've got some others later, but that's fine.
[04:30:01.880 --> 04:30:02.880]   Good.
[04:30:02.880 --> 04:30:07.880]   So, first of all, thank you so much for the hard work.
[04:30:07.880 --> 04:30:08.880]   I mean, literally, thank you.
[04:30:08.880 --> 04:30:13.880]   I know this is a lot and, you know, doing the trainings of the teachers and all of those things.
[04:30:13.880 --> 04:30:15.880]   I mean, we appreciate it very much.
[04:30:15.880 --> 04:30:17.880]   So, thank you.
[04:30:17.880 --> 04:30:21.880]   I would like to clear up, do we have book fairs?
[04:30:21.880 --> 04:30:23.880]   Are we having book fairs?
[04:30:23.880 --> 04:30:28.880]   When are the book fairs? Do people get to buy a bookmark?
[04:30:28.880 --> 04:30:29.880]   Yes.
[04:30:29.880 --> 04:30:31.880]   Thank you for asking that.
[04:30:31.880 --> 04:30:33.880]   Yes, we are going to have book fairs.
[04:30:33.880 --> 04:30:35.880]   We are using a vendor called Little Roddy.
[04:30:35.880 --> 04:30:38.880]   And our first book fair is scheduled for.
[04:30:38.880 --> 04:30:41.880]   Let me see if I have my date written down.
[04:30:41.880 --> 04:30:44.880]   I believe it is 212 or 13.
[04:30:44.880 --> 04:30:52.880]   So, that was when they could get us in and then there were a couple of dates for each library to choose from.
[04:30:52.880 --> 04:30:57.880]   With the exception of one, and we asked that library to send in some alternate dates.
[04:30:57.880 --> 04:30:59.880]   So, yes, we are having book fairs.
[04:30:59.880 --> 04:31:01.880]   Okay, great.
[04:31:01.880 --> 04:31:07.880]   I like to just clarify and help with some clarification because the policy, and I'm going to just read from it.
[04:31:07.880 --> 04:31:11.880]   And this section isn't very long, and I would encourage anyone in our district.
[04:31:11.880 --> 04:31:14.880]   It's 36 pages. Go read the policy.
[04:31:14.880 --> 04:31:20.880]   It's very clear to understand it's not vague, and it was designed that way.
[04:31:20.880 --> 04:31:24.880]   So, controversial issues.
[04:31:24.880 --> 04:31:33.880]   District professional staff shall endeavor to maintain a balanced collection representing various views when selecting instructional resources on controversial issues.
[04:31:33.880 --> 04:31:42.880]   Resources shall be chosen to clarify a historical and contemporary forces by presenting and analyzing inner group tension and conflict objectively.
[04:31:42.880 --> 04:31:50.880]   Placing emphasis on recognizing and understanding social and economic problems.
[04:31:50.880 --> 04:31:59.880]   And then it also cites C also EMB regarding instruction about controversial issues and EHA regarding human sexuality instruction.
[04:31:59.880 --> 04:32:08.880]   It also then the next section is prohibited materials, and it discusses what those prohibited materials are.
[04:32:08.880 --> 04:32:15.880]   So, I think this stuff is clear. I don't really think it's that difficult.
[04:32:15.880 --> 04:32:27.880]   I appreciate the unbiased approach. I mean, that's the way that an educational system should work, providing two sides of an issue and letting people figure out where they land on it.
[04:32:27.880 --> 04:32:31.880]   So, I think that that is extremely helpful.
[04:32:31.880 --> 04:32:46.880]   And in terms of the weeding process, so how, so Paula, who, where did this book policy originate from? Like where did it come from?
[04:32:46.880 --> 04:32:50.880]   You're referencing EFB local.
[04:32:50.880 --> 04:33:04.880]   Okay, yes, that policy came from Texas education age. So, so we're following the TEA and EFA correct. EFA and EFA of TEA.
[04:33:04.880 --> 04:33:15.880]   No, EFB really was the EFA derived from EFA was just kind of built around a similar to EFB.
[04:33:15.880 --> 04:33:36.880]   So in the weeding process, so it sounds like so, are we going through like to follow and get in line with what the TEA is asking, so like how long does that process like tape?
[04:33:36.880 --> 04:34:02.880]   Well, so yes, that is what we are doing and that we are following the weeding process and so it does take it certainly takes a considerable amount of time, but when you think about things like graphic novels, for example, which are actually, you know, comic books, so to speak, and you start thinking about going through those page by page because they include pictures and words.
[04:34:02.880 --> 04:34:18.880]   It does take a considerable amount of time. And so, and then there are, you know, 25,000 books, for example, around 25,000 books in a high school library, and so the weeding process is always ongoing.
[04:34:18.880 --> 04:34:35.880]   As we are implementing more policy thinking about the things that that perhaps we might have a suspicion about a book in terms of it might have something in it that might meet the criteria.
[04:34:35.880 --> 04:34:55.880]   Of obscene, then we want to review that book and determine as the librarians are doing collectively that whether or not that book is weeded or whether it is placed in the parental consent area, obviously if it does meet the criteria for obscenity, then that book will be weeded.
[04:34:55.880 --> 04:35:06.880]   Do we know if surrounding districts are missing librarians? Are we the only ones missing librarians? I don't have an answer to that question.
[04:35:06.880 --> 04:35:08.880]   I don't know that either.
[04:35:08.880 --> 04:35:18.880]   Has anyone been able to function without missing personnel? Absolutely. Yeah, okay, that's great news.
[04:35:18.880 --> 04:35:26.880]   The staffing issue is not limited to GCIC, it's not limited to a librarian position.
[04:35:26.880 --> 04:35:36.880]   I think right now in the workforce, we're starting to see people coming back to work. We've just hired a math teacher at Heritage Medal, I think he starts.
[04:35:36.880 --> 04:35:57.880]   Sometimes soon, he starts Wednesday and so we're starting to see people coming back to work, so I hope we can hire a librarian we're not not be able to, but I think our next hiring season might look a little better than the past one, as far as staffing in our entire GCISD 2000 employees.
[04:35:57.880 --> 04:36:07.880]   Okay, well, thank y'all very much for just getting through like all of the questions, but I appreciate it, so thank you.
[04:36:07.880 --> 04:36:22.880]   When I want to make a statement, I think that it was in someone said that the policy had hindered people from reading and going from 80,000 to 88,000 doesn't seem like it's keeping anybody from reading.
[04:36:22.880 --> 04:36:40.880]   You're going to give us the breakdown of the schools compared to last year, because it sounds like people are reading just fine, so they've checked out 88,000 books, so it looks like good job, appreciate all you guys do.
[04:36:40.880 --> 04:37:02.880]   So I am looking forward to getting this training rolled out, because I think that the policies presented at August could be perceived as scary, and then when you explain it and do this presentation, I think that that's going to provide a lot of comfort to our community and to our teachers.
[04:37:02.880 --> 04:37:15.880]   So I think that that going forward, this is going to be what it's going to to placate a lot of teachers who are fearful of what this could mean to their job.
[04:37:15.880 --> 04:37:22.880]   I do have a question, will we get a list of the weeded books?
[04:37:22.880 --> 04:37:33.880]   If you would like a list of the weeded books, yes, I would like a list of the weeded books, and then my other question is I'm talking about curriculum.
[04:37:33.880 --> 04:38:02.880]   So does AP and I probably should go back to a little bit, AP doesn't follow an actual tics, is that correct, Julie, I think it's you, does it AP follow with the tics or how does AP courses are built around college board standards, I'll use 11th grade English as an example, if students sign up to take AP language in opposition, instead of.
[04:38:02.880 --> 04:38:18.880]   A lot English three, whether it's advanced or on level, they are agreeing to take this course that is a substitute, if you will, for the tics that are outlined in English three.
[04:38:18.880 --> 04:38:39.880]   So when we talk about curriculum for and the curriculum materials that are provided for AP are those all so those are not follow tics, would those be available separately, the resources that they use n AP classrooms, for example, with these.
[04:38:39.880 --> 04:38:49.880]   I would just say my daughter's taken six i'm i'm not keeping up with her, but would all those resources be equally available as to English three.
[04:38:49.880 --> 04:38:57.880]   As in, like AP physics is it is it following so.
[04:38:57.880 --> 04:39:03.880]   I spoke about English because as you know I'm a former English teacher so that's always my go to.
[04:39:03.880 --> 04:39:10.880]   Leave it to me to pick fit physics out of.
[04:39:10.880 --> 04:39:24.880]   Don't do that one go back to English is fine, I know, but are the materials so you explain that the materials are being provided for teachers so they're not using materials that they've sourced themselves they are now going to use this I hate to say it.
[04:39:24.880 --> 04:39:44.880]   But it's presented materials so is that available for AP classes well AP teachers will continue doing what they've always done which is utilize college standards and the the materials that the college board provides through AP class okay yes all right thank you that was my question okay thank you.
[04:39:44.880 --> 04:39:54.880]   All right so a few questions.
[04:39:54.880 --> 04:40:16.880]   If a teacher wants to use a material that is not embedded in GCS curriculum yet to be approved.
[04:40:16.880 --> 04:40:30.880]   Because if I want to use something tomorrow and I find that today would be approved today or this is an example of part of what we started working with teachers in the summer and August.
[04:40:30.880 --> 04:40:45.880]   As we've updated our curriculum documents and we have for core content we have adopted materials that started on the TEA list so those are the materials and the resources that are embedded into our curriculum.
[04:40:45.880 --> 04:40:56.880]   Those materials that have been adopted there are also several supplemental materials that are embedded into the curriculum that have already gone through a process of review and approval.
[04:40:56.880 --> 04:41:13.880]   So through the planning process planning process takes place typically with their department their grade level team being also include their campus learning liaison campus administrators but through the planning process if a teacher is bringing forward something that they.
[04:41:13.880 --> 04:41:30.880]   Want to have considered for that lesson it may be reviewed kind of on the spot if the liaison is in that planning session or the campus administration, we do have a form that materials can be submitted for review as well.
[04:41:30.880 --> 04:41:42.880]   So there's a couple of ways that that process can happen most often it's going to come up during the planning process if they are talking about the standards that they're teaching and someone has an idea of an article.
[04:41:42.880 --> 04:41:55.880]   To bring in but it's not embedded in that process starts right there in the moment we understand the timeliness because when we're planning for a lesson it's not a review process that's going to take.
[04:41:55.880 --> 04:42:11.880]   After they finish that unit or that area of study so we do know that there's a timeliness associated with that so how do you ensure that this this lessons in the classroom are engaging right because.
[04:42:11.880 --> 04:42:27.880]   You know, one of the things that we we wanted to do literally 21 is created a creator engaging classroom environment and classroom experience right and we that's kind of exciting for tissue because they could bring all these materials that they know about.
[04:42:27.880 --> 04:42:47.880]   How, how would that work if you had to ask permission and wait wouldn't when you be afraid that teacher will just no one to do it you know same thing with when we approve these policies many teachers took their life the classroom library is home they don't want to deal with it right so.
[04:42:47.880 --> 04:43:02.880]   The same thing applies to the controversial issues right if I had this policy that my scold me how do you make sure that you still have that engaging experience in the classroom because I feel that we're hank of in the teachers.
[04:43:02.880 --> 04:43:17.880]   I've seen material that will be pretty interesting for students you know and and it's very concerning to me I mean you read the policy and it can in my son okay but you you're basically are.
[04:43:17.880 --> 04:43:35.880]   The controversial issues that you that you mentioned I mean I've seen I see that's a problem a teacher probably will not want to discuss anything like that because they might get in trouble or that's what they did with taking their library books home you know so how do you make sure that.
[04:43:35.880 --> 04:43:50.880]   People teachers are comfortable enough to be able to bring material that will be engaging and that there will be easily and fast approved and that they keep bringing this experiences to the classroom.
[04:43:50.880 --> 04:44:01.880]   That's very concerning to me that we with this policies and this is an area certainly that bringing clarity for our teaching staff is important.
[04:44:01.880 --> 04:44:11.880]   The resources and materials one of the things that we really have a responsibility to do is to make sure that those materials and resources are typically.
[04:44:11.880 --> 04:44:37.880]   What carries the content forward and it is the content that is guided by the standards so we we have to make sure that any content being brought into the classroom aligns to the standards and the level of expectations that we need to teach toward our teachers absolutely maintain that level of autonomy and engaging the students and that is through strategies and activities.
[04:44:37.880 --> 04:44:49.880]   And so through the lesson plan design we've got the content we need to ensure that the content that's coming from external sources that haven't been approved or adopted by the district.
[04:44:49.880 --> 04:44:58.880]   Is the content that's aligned to our standards that's the part that goes through a review process the strategies and activities that teachers.
[04:44:58.880 --> 04:45:19.880]   Spent a lot of time working for different ways to engage their students that is still we want that collaborative conversation and share those strategies and activities with one another and that's the part that our teachers do maintain that autonomy and that professional judgment on how they're engaging students in the content.
[04:45:19.880 --> 04:45:42.880]   So bringing that clarity in that common understanding and the difference between the two resources and materials are about the content and we have to make sure that the content that we're getting from other other places, not in the district curriculum are actually the standards we're supposed to be teaching the strategies and activities remain within the teachers professional judgment.
[04:45:42.880 --> 04:45:49.880]   I got a question about so thank you for that answer question on the library books.
[04:45:49.880 --> 04:46:06.880]   I know that Kyle mentioned that these forms will be available maybe later this week but like every new school year I'm assuming this is going to be available during registration like the parents when they register here they will be saying yes I'm approved for not approved that.
[04:46:06.880 --> 04:46:26.880]   So you talk about this mostly, mostly process so you have a book we have some parents reading books that they didn't find appropriate but they could be a book that 5% on the people find not appropriate 95% of people are not appropriate.
[04:46:26.880 --> 04:46:45.880]   How will that be with it or not with it I mean I'm meant to say that there's a level of subjectivity on many of these books, graphic novels or others material you know races someone you know a DBTQ and so many other subjects so who makes that decision?
[04:46:45.880 --> 04:46:55.880]   Because you and I are reading books that day because we don't have librarians so you know I go out there and I volunteer to do that if you like a book and you feel that it's okay and I don't know what.
[04:46:55.880 --> 04:46:57.880]   How do we do that?
[04:46:57.880 --> 04:47:14.880]   So that's a great question and what we encourage our librarians to do is what they're doing right now what they also felt like was a best practice and that that is that they read in the set right now they're weeding together to ensure consistency.
[04:47:14.880 --> 04:47:26.880]   But as they as they continue to weed in their own libraries as questions arise about whether a book is going to be weeded whether it's going to be placed in parental consent or whether it's going back on the shelf.
[04:47:26.880 --> 04:47:35.880]   They can collaborate with their other librarians and draw on one another's professional knowledge so that they're not making a decision in a silo.
[04:47:35.880 --> 04:47:51.880]   Okay, so I do have to say that I got when you I think you mentioned that right now there's there's not an approval from the parents yet so kids have are able to give books out of great about grade level.
[04:47:51.880 --> 04:48:03.880]   But that is not what I'm getting by text by some parents that that I hear in this so I just want to make sure that that is actually happening because we want kids to read at both grade level right now.
[04:48:03.880 --> 04:48:23.880]   Absolutely, so I know that that is what is laid out in our library in handbook those were the expectations and we will just reiterate the process for that as we do have some some newer librarians and you know we did we're just kind of getting back in the habit of being in the library again.
[04:48:23.880 --> 04:48:33.880]   So absolutely we will reiterate that process and we will ensure consistency across campuses so that students can read about their great span.
[04:48:33.880 --> 04:48:50.880]   You mentioned that you know there will be books with it and then when they with the books which you know, college just asked you wants to see the list of with the books but is that a process to put those book back if there's a community that's saying that that book to them to be taken out.
[04:48:50.880 --> 04:49:09.880]   So in the weeding so in the weeding process you take an entire shelf list and you look at every book in that shelf list and so that that shelf list could include you know 200 books of a variety of topics in a certain genre.
[04:49:09.880 --> 04:49:23.880]   If a book is is weeded out of that collection, then it is weeded out of the library collection if for some reason there's a book in there and you're going through the weeding process and it doesn't meet the criteria for weeding that book would go back on the shelf.
[04:49:23.880 --> 04:49:40.880]   And so weeding is just really a broad overview of looking at all the books in a certain genre and and determining what is the appropriate placement of those books based on put that on musty and also based on the implementation of work policy.
[04:49:40.880 --> 04:49:42.880]   Thank you.
[04:49:42.880 --> 04:49:56.880]   More question kind of piggyback and I'm sorry go ahead, I just want to say thank you because I know this has been hard and if there I've got two things that I really have faith in I have faith in all of you.
[04:49:56.880 --> 04:50:07.880]   From the hiring process from the training process and I think the training is going to provide lots and lots of clarity for our teachers who is the second piece of the puzzle that I have incredible faith in.
[04:50:07.880 --> 04:50:11.880]   Let's just get through that because I know you guys have worked really hard.
[04:50:11.880 --> 04:50:18.880]   I'm really happy I'm glad that Coli asked the question about AP classes and I'm glad to hear that those aren't threatened in any way.
[04:50:18.880 --> 04:50:24.880]   So great job, this has been hard tonight and you've done a great job, thank you.
[04:50:24.880 --> 04:50:31.880]   Yeah, so with regard going back to the instruction materials thing and what Jorge was talking about so let's say.
[04:50:31.880 --> 04:50:43.880]   I'm a teacher I get up in the morning my Wall Street journals thrown into my driveway surprise the Prime Minister of Great Britain suddenly resigns there's an article and I want to take it into my classroom.
[04:50:43.880 --> 04:50:51.880]   Or I want to show a clip from the morning news breaking news Prime Minister of Great Britain resigns.
[04:50:51.880 --> 04:51:04.880]   First question I'm going to ask is what's in the lesson plans for the day we do have a scope and sequence that we're taking us history you're taking world history you're taking government.
[04:51:04.880 --> 04:51:16.880]   Again I'm going to say just that might be the course but that may not be where they are in their scope and sequence and one of the things that we are trying to emphasize when we have.
[04:51:16.880 --> 04:51:26.880]   Stand high expectations for our students and our student outcomes and that is something that we measure throughout the year and publicly at the end of the year.
[04:51:26.880 --> 04:51:37.880]   And for students to graduate we have to ensure that we are staying on our scope and sequence which part of that is that lesson plot lesson planning and design.
[04:51:37.880 --> 04:51:48.880]   So that's going to be the first question to whatever news article comes out or news event happens there are certainly some courses that news events are a part of that.
[04:51:48.880 --> 04:52:05.880]   So where there is specialized instruction around particular topics that's where it is our responsibility to make sure that our teachers have training around in the moment and in that topic that is current.
[04:52:05.880 --> 04:52:20.880]   How does it fit in and how can that be brought to engage our students in a way that fits within our scope of influence and within our policies and within our curriculum.
[04:52:20.880 --> 04:52:37.880]   That's kind of a disheartening answer yes nine eleven we were just going to turn the TV off because it wasn't in the curriculum.
[04:52:37.880 --> 04:52:51.880]   All right, moving on to the next item thank you very much for your time really appreciate everything else done you'll put a lot of effort into this.
[04:52:51.880 --> 04:52:58.880]   Just thank you for everything you've done for people and all all into the spectrum for a building level will there be special way through AP done a great job.
[04:52:58.880 --> 04:53:08.880]   Next item is item G superintendents search timeline.
[04:53:08.880 --> 04:53:14.880]   So on this one basically what we want to do is obviously we are searching for a superintendent and so I plan to use this time each month to kind of provide a brief update.
[04:53:14.880 --> 04:53:19.880]   So as you've already seen tonight the board to caption we named dr snouts.
[04:53:19.880 --> 04:53:24.880]   As the interim super so thank you very much for doing that.
[04:53:24.880 --> 04:53:35.880]   And then we heard several people speak tonight at the podium and you know basically what we want to do is next steps is go get a search firm.
[04:53:35.880 --> 04:53:46.880]   We'll get that going in the next couple weeks have that resolved and then we want to work my colleagues and all of us we want to work with community we do want to hear what you guys have to say.
[04:53:46.880 --> 04:53:54.880]   What are your qualities what are your experiences that you want in a candidate and what's the ideal candidate what are they going to possess.
